"Database","Source","study_id","study_site_core","site_id","Site","Plot","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_8","Connecticut",NA,NA,"8","Salt marsh",2014,"41.29337","-72.33967",0.96,0.98,23.37944794,1.368757725,0.169786955,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_8","Connecticut",NA,NA,"8","Salt marsh",2014,"41.29337","-72.33967",1.02,1.04,21.88528061,1.129190803,0.217710034,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_8","Connecticut",NA,NA,"8","Salt marsh",2014,"41.29337","-72.33967",1.08,1.1,14.62117004,0.863536537,0.210428946,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_3","Delaware",NA,NA,"3","Salt marsh",2014,"39.24163","-75.1599",0,0.01,9.695955276,0.716725826,0.239414871,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_3","Delaware",NA,NA,"3","Salt marsh",2014,"39.24163","-75.1599",0.01,0.02,10.27577686,0.821481764,0.336904276,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_3","Delaware",NA,NA,"3","Salt marsh",2014,"39.24163","-75.1599",0.02,0.03,8.936650276,0.745435297,0.534139268,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_3","Delaware",NA,NA,"3","Salt marsh",2014,"39.24163","-75.1599",0.03,0.04,8.0635252,0.646505117,0.519135413,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_3","Delaware",NA,NA,"3","Salt marsh",2014,"39.24163","-75.1599",0.04,0.05,8.007671356,0.659457266,0.481233618,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_3","Delaware",NA,NA,"3","Salt marsh",2014,"39.24163","-75.1599",0.09,0.1,8.809988976,0.66619724,0.485129731,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_3","Delaware",NA,NA,"3","Salt marsh",2014,"39.24163","-75.1599",0.14,0.15,8.290104866,0.600755453,0.548124531,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_3","Delaware",NA,NA,"3","Salt marsh",2014,"39.24163","-75.1599",0.19,0.2,7.075099468,0.507010877,0.523133385,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_3","Delaware",NA,NA,"3","Salt marsh",2014,"39.24163","-75.1599",0.24,0.25,8.595133781,0.580332816,0.558753535,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_3","Delaware",NA,NA,"3","Salt marsh",2014,"39.24163","-75.1599",0.29,0.3,7.025999546,0.481450319,0.652061622,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_3","Delaware",NA,NA,"3","Salt marsh",2014,"39.24163","-75.1599",0.34,0.35,6.74082756,0.440115631,0.557128881,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_3","Delaware",NA,NA,"3","Salt marsh",2014,"39.24163","-75.1599",0.39,0.4,5.42386198,0.385279655,0.671068541,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_3","Delaware",NA,NA,"3","Salt marsh",2014,"39.24163","-75.1599",0.44,0.45,7.355045319,0.41102615,0.493487276,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_3","Delaware",NA,NA,"3","Salt marsh",2014,"39.24163","-75.1599",0.49,0.5,6.056532383,0.380333215,0.536201916,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_5","Delaware",NA,NA,"5","Salt marsh",2014,"39.17548","-74.85718",0,0.01,10.58738518,1.000083208,0.239496358,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_5","Delaware",NA,NA,"5","Salt marsh",2014,"39.17548","-74.85718",0.01,0.02,9.677444458,0.876540363,0.379542522,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_5","Delaware",NA,NA,"5","Salt marsh",2014,"39.17548","-74.85718",0.02,0.03,9.630316734,0.839339197,0.408811753,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_5","Delaware",NA,NA,"5","Salt marsh",2014,"39.17548","-74.85718",0.03,0.04,8.420664787,0.661105633,0.571934111,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_5","Delaware",NA,NA,"5","Salt marsh",2014,"39.17548","-74.85718",0.04,0.05,7.808755398,0.602145553,0.650436968,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_5","Delaware",NA,NA,"5","Salt marsh",2014,"39.17548","-74.85718",0.09,0.1,6.887782097,0.575898826,0.540536023,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_5","Delaware",NA,NA,"5","Salt marsh",2014,"39.17548","-74.85718",0.14,0.15,8.557398796,0.676474392,0.504987175,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_5","Delaware",NA,NA,"5","Salt marsh",2014,"39.17548","-74.85718",0.19,0.2,8.775525093,0.701932728,0.289045748,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_5","Delaware",NA,NA,"5","Salt marsh",2014,"39.17548","-74.85718",0.24,0.25,9.536259651,0.65908432,0.374576888,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_5","Delaware",NA,NA,"5","Salt marsh",2014,"39.17548","-74.85718",0.29,0.3,6.73118639,0.517205,0.443184128,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_5","Delaware",NA,NA,"5","Salt marsh",2014,"39.17548","-74.85718",0.34,0.35,7.967844009,0.504178524,0.413497275,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_5","Delaware",NA,NA,"5","Salt marsh",2014,"39.17548","-74.85718",0.44,0.45,5.150771141,0.397526175,0.753202678,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_9","Delaware",NA,NA,"9","Salt marsh",2014,"39.20743","-75.40662",0,0.01,6.091988564,0.45167619,0.281604937,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_9","Delaware",NA,NA,"9","Salt marsh",2014,"39.20743","-75.40662",0.01,0.02,6.502704144,0.469575286,0.227655231,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_9","Delaware",NA,NA,"9","Salt marsh",2014,"39.20743","-75.40662",0.02,0.03,5.877924442,0.482778877,0.430950842,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_9","Delaware",NA,NA,"9","Salt marsh",2014,"39.20743","-75.40662",0.03,0.04,5.882468224,0.483522952,0.387966275,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_9","Delaware",NA,NA,"9","Salt marsh",2014,"39.20743","-75.40662",0.04,0.05,5.829345226,0.440786183,0.385073475,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_9","Delaware",NA,NA,"9","Salt marsh",2014,"39.20743","-75.40662",0.09,0.1,5.638632298,0.447573394,0.324543667,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_9","Delaware",NA,NA,"9","Salt marsh",2014,"39.20743","-75.40662",0.14,0.15,4.78608799,0.404903561,0.513130815,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_9","Delaware",NA,NA,"9","Salt marsh",2014,"39.20743","-75.40662",0.19,0.2,4.416991711,0.386597097,0.798132755,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_9","Delaware",NA,NA,"9","Salt marsh",2014,"39.20743","-75.40662",0.24,0.25,5.453687191,0.422634929,0.486861337,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_9","Delaware",NA,NA,"9","Salt marsh",2014,"39.20743","-75.40662",0.29,0.3,4.819047451,0.36890772,0.49695558,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_9","Delaware",NA,NA,"9","Salt marsh",2014,"39.20743","-75.40662",0.34,0.35,4.933511257,0.391859204,0.485669585,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_9","Delaware",NA,NA,"9","Salt marsh",2014,"39.20743","-75.40662",0.39,0.4,5.171032429,0.38639456,0.544238604,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_9","Delaware",NA,NA,"9","Salt marsh",2014,"39.20743","-75.40662",0.44,0.45,4.331623554,0.386990786,0.733370699,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Delaware_9","Delaware",NA,NA,"9","Salt marsh",2014,"39.20743","-75.40662",0.49,0.5,4.469473362,0.36798954,0.563877051,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_2","York",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0,0.01,5.580168724,0.338425338,0.236830198,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_2","York",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.01,0.02,6.029188633,0.371733695,0.303481382,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_2","York",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.02,0.03,7.470957279,0.384758264,0.459174926,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_2","York",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.03,0.04,5.245454788,0.328991622,0.41356828,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_2","York",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.04,0.05,5.074006081,0.307804674,0.494351838,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_2","York",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.09,0.1,7.454228878,0.469636917,0.305390537,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_2","York",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.14,0.15,5.2592659,0.303654045,0.678840992,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_2","York",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.19,0.2,2.267115116,0.084951296,1.346798095,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_2","York",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.24,0.25,1.760299444,0.065956876,1.612132903,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_2","York",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.29,0.3,1.283986926,0.054136299,0.738620192,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_2","York",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.34,0.35,0.704153061,0.038646176,1.609276476,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_2","York",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.39,0.4,0.50470984,0.032071829,1.993155446,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_2","York",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.44,0.45,0.247695863,0.021256123,1.549127134,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_2","York",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.49,0.5,0.194667235,0.017020807,2.502261839,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_2","York",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.54,0.56,0.196303546,0.019384043,1.933047501,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_2","York",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.6,0.62,0.2609,0.0224,1.824295674,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_2","York",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.66,0.68,0.2405,0.0195,1.886444272,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_2","York",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.72,0.74,0.2311,0.0217,2.102985436,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_2","York",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.78,0.8,0.2033,0.0213,1.978774078,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_2","York",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.84,0.86,0.133353576,0.019779706,2.129777529,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0,0.01,12.17260265,0.775603116,0.147132785,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.01,0.02,10.52711773,0.717656851,0.146642103,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.02,0.03,5.956136703,0.383834124,0.357256728,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.03,0.04,10.7417078,0.511581123,0.446156631,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.04,0.05,10.68129539,0.683191359,0.153251091,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.09,0.1,6.475615978,0.414255112,0.356758741,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.14,0.15,14.39898491,0.810416222,0.231506967,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.19,0.2,15.40594578,0.893691897,0.224110209,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.24,0.25,12.33865833,0.675287545,0.26452634,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.29,0.3,9.866291046,0.538867712,0.337533257,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.34,0.35,8.698767662,0.523302019,0.428523733,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.39,0.4,5.712049961,0.353702635,0.52201267,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.44,0.45,6.408528328,0.369754225,0.464953529,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.49,0.5,4.442047119,0.266778857,0.593153048,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.54,0.56,2.251324415,0.114084281,1.101093005,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.6,0.62,1.455777049,0.079647794,1.358560463,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.66,0.68,1.337298632,0.065988451,1.561894608,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.72,0.74,3.719661713,0.242854834,1.594809269,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.78,0.8,2.147075653,0.133330479,1.856902897,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.84,0.86,0.526870787,0.031140108,1.676825012,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.9,0.92,1.02551353,0.055596393,1.742720083,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",0.96,0.98,0.465434819,0.034031674,2.231711555,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_3","York",NA,NA,"3","Salt marsh",2014,"37.22171","-76.40216",1.02,1.04,0.442371696,0.032221474,1.462662378,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0,0.01,7.181909084,0.511079907,0.547384464,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0.01,0.02,6.528403759,0.449719578,0.404684864,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0.02,0.03,7.014010429,0.480151325,0.397744696,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0.03,0.04,8.006254196,0.489753187,0.333395943,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0.04,0.05,7.95609045,0.49963665,0.376047538,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0.09,0.1,7.052233696,0.453336507,0.218043041,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0.14,0.15,7.184246063,0.403661072,0.292181084,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0.19,0.2,6.085390091,0.338467658,0.45033169,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0.24,0.25,3.901403427,0.218648985,0.645253012,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0.29,0.3,6.908508778,0.313590676,0.361570591,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0.34,0.35,2.447476387,0.121007018,0.80608228,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0.39,0.4,1.452347636,0.084962025,1.032843146,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0.44,0.45,0.941587389,0.058338359,1.279706149,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0.49,0.5,0.958142996,0.057877172,1.309086195,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0.54,0.56,1.09660995,0.070176885,1.522812938,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0.6,0.62,0.430110306,0.029917005,1.583612465,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0.66,0.68,0.373791665,0.026666399,1.786776759,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0.72,0.74,0.377358586,0.025838457,1.98458373,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0.78,0.8,0.440571755,0.029963939,1.646908017,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0.84,0.86,0.427260041,0.030078815,1.491929189,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_York_5","York",NA,NA,"5","Salt marsh",2014,"37.2982","-76.55528",0.9,0.92,0.523552775,0.037609782,1.651906155,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_2","James",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0,0.01,3.285697222,0.272119761,0.681355281,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_2","James",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.01,0.02,3.383908272,0.255411536,0.549394678,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_2","James",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.02,0.03,3.65852499,0.241267711,0.584755444,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_2","James",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.03,0.04,2.5235219,0.173471123,0.630508199,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_2","James",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.04,0.05,3.206433058,0.259903222,0.571884476,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_2","James",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.09,0.1,2.396033287,0.188843861,0.853534767,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_2","James",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.14,0.15,2.629292488,0.157944366,0.500241241,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_2","James",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.19,0.2,3.673283339,0.21846728,0.654467608,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_2","James",NA,NA,"2","Salt marsh",2014,"36.96332","-76.49417",0.24,0.25,4.650718212,0.31060946,0.410949279,"https://doi.org/10.1038/s41558-018-0162-5"
